"年別","月份","國家名稱","觀光","小計"
"Years","Months","Countries","Leisure","Subtotals"
"106","5","列支敦斯登(Liechtenstein)","0","0"
"106","5","白俄羅斯(Belarus)","12","12"
"106","5","烏克蘭(Ukraine )","37","37"
"106","5","教廷(Holy See)","0","0"
"106","5","克羅埃西亞(Croatia)","9","9"
"106","5","波士尼亞(Bosnia)","0","0"
"106","5","愛沙尼亞(Estonia)","8","8"
"106","5","立陶宛(Lithuania)","15","15"
"106","5","拉脫維亞(Latvia)","18","18"
"106","5","馬其頓(Macedonia)","1","1"
"106","5","斯洛凡尼亞(Slovenia)","12","12"
"106","5","斯洛伐克(Slovakia)","45","45"
"106","5","俄羅斯(Russian Federation)","171","171"
"106","5","東德(German Democratic)","0","0"
"106","5","波蘭(Poland)","178","178"
"106","5","捷克(Czech)","102","102"
"106","5","匈牙利(Hungary)","62","62"
"106","5","阿爾巴尼亞(Albania)","1","1"
"106","5","羅馬尼亞(Romania)","42","42"
"106","5","保加利亞(Bulgaria)","21","21"
"106","5","摩爾多瓦(Moldova)","1","1"
"106","5","聖馬利諾(San Marino)","0","0"
"106","6","日本(Japan)","102757","102757"
"106","6","韓國(Korea)","58878","58878"
"106","6","北韓(Democratic People's Republic of Korea)","6","6"
"106","6","香港(Hong Kong)","119723","119723"
"106","6","中國大陸(Mainland China)","143706","143706"
"106","6","澳門(Macao)","11207","11207"
"106","6","蒙古(Mongolia)","36","36"
"106","6","越南(Vietnam)","19073","19073"
"106","6","泰國(Thailand)","11292","11292"
"106","6","馬來西亞(Malaysia)","33525","33525"
"106","6","新加坡(Singapore)","28207","28207"
"106","6","菲律賓(Philippines)","10931","10931"
"106","6","汶萊(Brunei)","140","140"
"106","6","印尼(Indonesia)","8853","8853"
"106","6","柬埔寨(Cambodia)","332","332"
"106","6","寮國(Laos)","25","25"
"106","6","帝汶(Timor)","6","6"
"106","6","緬甸(Myanmar)","297","297"
"106","6","索羅門群島(Solomon Islands)","1","1"
"106","6","吐瓦魯(Tuvalu)","1","1"
"106","6","印度(India)","331","331"
"106","6","巴基斯坦(Pakistan)","5","5"
"106","6","斯里蘭卡(Sri Lanka)","8","8"
"106","6","孟加拉(Bangladesh)","5","5"
"106","6","尼泊爾(Nepal)","6","6"
"106","6","不丹(Bhutan )","3","3"
"106","6","馬爾地夫(Maldives)","1","1"
"106","6","塞席爾(Seychelles)","0","0"
"106","6","吉里巴斯(Kiribati)","1","1"
"106","6","伊朗(Iran)","8","8"
"106","6","伊拉克(Iraq)","3","3"
"106","6","巴林(Bahrain)","2","2"
"106","6","南葉門(South Yemen)","0","0"
"106","6","沙烏地阿拉伯(Saudi Arabia)","8","8"
"106","6","科威特(Kuwait)","12","12"
"106","6","卡達(Qatar)","1","1"
"106","6","阿曼(Oman)","0","0"
"106","6","以色列(Israel)","133","133"
"106","6","約旦(Jordan)","14","14"
"106","6","敘利亞(Syria)","0","0"
"106","6","黎巴嫩(Lebanon)","2","2"
"106","6","阿拉伯聯合大公國(United Arab Emirates)","60","60"
"106","6","葉門(Yemen)","1","1"
"106","6","土耳其(TURKEY)","71","71"
"106","6","賽普勒斯(Cyprus)","10","10"
"106","6","阿富汗(觀光)(Afghanistan)","19","19"
"106","6","埃及(Egypt)","3","3"
"106","6","摩洛哥(Morocco)","3","3"
"106","6","阿爾及利亞(Algeria)","1","1"
"106","6","突尼西亞(Tunisia)","0","0"
"106","6","利比亞(Libya
)","0","0"
"106","6","蘇丹(Sudan)","1","1"
"106","6","索馬利亞(Somalia)","0","0"
"106","6","南非(S. Africa)","55","55"
"106","6","象牙海岸(Cote D'ivoire)","0","0"
"106","6","奈及利亞(Nigeria)","1","1"
"106","6","賴比瑞亞(Liberia)","0","0"
"106","6","幾內亞(Guinea)","1","1"
"106","6","安哥拉(Angola)","0","0"
"106","6","剛果共和國(Congo)","0","0"
"106","6","中非共和國(Central African)","0","0"
"106","6","波札那(Botswana)","0","0"
"106","6","喀麥隆(Cameroon)","1","1"
"106","6","查德(Chad)","0","0"
"106","6","衣索匹亞(Ethiopia)","0","0"
"106","6","加彭(Gabon)","0","0"
"106","6","甘比亞(Gambia)","1","1"
"106","6","迦納(Ghana)","0","0"
"106","6","肯亞(Kenya)","8","8"
"106","6","賴索托(Lesotho)","2","2"
"106","6","馬拉加西(Madagascar)","1","1"
"106","6","模里西斯(Mauritius)","6","6"
"106","6","馬利(Mali)","0","0"
"106","6","馬拉威(Malawi)","0","0"
"106","6","莫三鼻克(Mozambique)","1","1"
"106","6","尼日(Niger)","0","0"
"106","6","盧安達(Rwanda)","0","0"
"106","6","塞內加爾(Senegal)","0","0"
"106","6","獅子山(Sierra Leone)","0","0"
"106","6","坦桑尼亞(Tanzania)","0","0"
"106","6","烏干達(Uganda)","2","2"
"106","6","尚比亞(Zambia)","0","0"
"106","6","多哥(Togolese Republic)","0","0"
"106","6","辛巴威(Zimbabwe)","6","6"
"106","6","史瓦濟蘭(Swaziland)","6","6"
"106","6","布吉納法索(Burkina Faso)","0","0"
"106","6","貝南(Benin)","0","0"
"106","6","赤道幾內亞(Equatorial Guinea)","1","1"
"106","6","維德角島(Cape Verde)","1","1"
"106","6","吉布地(Djibouti)","0","0"
"106","6","西撒哈拉(Saharaui)","0","0"
"106","6","幾內亞比索(Guinea Bissau)","0","0"
"106","6","葛摩(Comoros)","0","0"
"106","6","留尼旺(Reunion)","0","0"
"106","6","聖多美及普林西比(Sao Tome & Principe)","1","1"
"106","6","美國(United States of America)","17568","17568"
"106","6","加拿大(Canada)","3407","3407"
"106","6","百慕達(Bermuda)","0","0"
"106","6","墨西哥(Mexico)","59","59"
"106","6","巴拿馬(Panama)","29","29"
"106","6","巴貝多(Barbados)","2","2"
"106","6","巴哈馬(Bahamas)","6","6"
"106","6","古巴(Cuba)","0","0"
"106","6","哥斯達黎加(Costa Rica)","6","6"
"106","6","多明尼加(Dominican Rep.)","8","8"
"106","6","瓜地馬拉(Guatemala)","15","15"
"106","6","宏都拉斯(Honduras)","13","13"
"106","6","海地(Haiti)","0","0"
"106","6","牙買加(Jamaica)","1","1"
"106","6","尼加拉瓜(Nicaragua)","6","6"
"106","6","薩爾瓦多(El Salvador)","8","8"
"106","6","千里達及托貝哥(Trinidad)","14","14"
"106","6","聖文森(Saint Vincent)","0","0"
"106","6","貝里斯(Belize)","1","1"
"106","6","格瑞那達(Grenada)","0","0"
"106","6","聖露西亞(Saint Lucia)","0","0"
"106","6","聖克里斯多福(St. Christopher)","4","4"
"106","6","阿根廷(Argentina)","10","10"
"106","6","巴西(Brazil)","77","77"
"106","6","智利(Chile)","42","42"
"106","6","委內瑞拉(Venezuela)","2","2"
"106","6","玻利維亞(Bolivia)","6","6"
"106","6","哥倫比亞(Colombia)","30","30"
"106","6","厄瓜多爾(Ecuador)","7","7"
"106","6","巴拉圭(Paraguay)","9","9"
"106","6","秘魯(Peru)","11","11"
"106","6","烏拉圭(Uruguay)","2","2"
"106","6","蘇利南(Suriname)","3","3"
"106","6","蓋亞納(Guyana)","0","0"
"106","6","澳洲(Australia)","2651","2651"
"106","6","紐西蘭(New Zealand)","313","313"
"106","6","裴濟(Fiji)","0","0"
"106","6","諾魯(Nauru)","2","2"
"106","6","帛琉(Palau)","8","8"
"106","6","東加(Tonga)","1","1"
"106","6","巴布亞新幾內亞(Papua New Guinea)","3","3"
"106","6","萬那杜(Vanuatu)","1","1"
"106","6","馬紹爾(Marshall)","1","1"
"106","6","大溪地(Tahiti)","47","47"
"106","6","密克羅尼西亞(Micronesian)","1","1"
"106","6","比利時(Belgium)","159","159"
"106","6","法國(France)","858","858"
"106","6","德國(Germany)","1156","1156"
"106","6","義大利(Italy)","299","299"
"106","6","荷蘭(Netherlands)","488","488"
"106","6","英國(U.K.)","1630","1630"
"106","6","西班牙(Spain)","268","268"
"106","6","瑞典(Sweden)","217","217"
"106","6","瑞士(Switzerland)","239","239"
"106","6","挪威(Norway)","93","93"
"106","6","丹麥(Denmark)","98","98"
"106","6","愛爾蘭(Ireland)","92","92"
"106","6","冰島(Iceland)","16","16"
"106","6","葡萄牙(Portugal)","263","263"
"106","6","芬蘭(Finland)","121","121"
"106","6","奧地利(Austria)","151","151"
"106","6","南斯拉夫(Yugoslavia)","0","0"
"106","6","希臘(Greece)","26","26"
"106","6","馬爾他(Malta)","0","0"
"106","6","盧森堡(Luxembourg)","11","11"
"106","6","摩納哥(Monaco)","1","1"
"106","6","安道爾(Andorra)","3","3"
"106","6","列支敦斯登(Liechtenstein)","0","0"
"106","6","白俄羅斯(Belarus)","5","5"
"106","6","烏克蘭(Ukraine )","17","17"
"106","6","教廷(Holy See)","1","1"
"106","6","克羅埃西亞(Croatia)","6","6"
"106","6","波士尼亞(Bosnia)","1","1"
"106","6","愛沙尼亞(Estonia)","14","14"
"106","6","立陶宛(Lithuania)","25","25"
"106","6","拉脫維亞(Latvia)","9","9"
"106","6","馬其頓(Macedonia)","1","1"
"106","6","斯洛凡尼亞(Slovenia)","8","8"
"106","6","斯洛伐克(Slovakia)","96","96"
"106","6","俄羅斯(Russian Federation)","125","125"
"106","6","東德(German Democratic)","0","0"
"106","6","波蘭(Poland)","111","111"
"106","6","捷克(Czech)","120","120"
"106","6","匈牙利(Hungary)","77","77"
"106","6","阿爾巴尼亞(Albania)","2","2"
"106","6","羅馬尼亞(Romania)","30","30"
"106","6","保加利亞(Bulgaria)","23","23"
"106","6","摩爾多瓦(Moldova)","0","0"
"106","6","聖馬利諾(San Marino)","0","0"
"106","7","日本(Japan)","93924","93924"
"106","7","韓國(Korea)","58257","58257"
"106","7","北韓(Democratic People's Republic of Korea)","5","5"
"106","7","香港(Hong Kong)","124337","124337"
"106","7","中國大陸(Mainland China)","181797","181797"
"106","7","澳門(Macao)","15582","15582"
"106","7","蒙古(Mongolia)","22","22"
"106","7","越南(Vietnam)","18834","18834"
"106","7","泰國(Thailand)","11405","11405"
"106","7","馬來西亞(Malaysia)","15113","15113"
"106","7","新加坡(Singapore)","14633","14633"
"106","7","菲律賓(Philippines)","7522","7522"
"106","7","汶萊(Brunei)","69","69"
"106","7","印尼(Indonesia)","2689","2689"
"106","7","柬埔寨(Cambodia)","536","536"
"106","7","寮國(Laos)","12","12"
"106","7","帝汶(Timor)","6","6"
"106","7","緬甸(Myanmar)","320","320"
"106","7","索羅門群島(Solomon Islands)","0","0"
"106","7","吐瓦魯(Tuvalu)","0","0"
"106","7","印度(India)","280","280"
"106","7","巴基斯坦(Pakistan)","7","7"
"106","7","斯里蘭卡(Sri Lanka)","8","8"
"106","7","孟加拉(Bangladesh)","14","14"
"106","7","尼泊爾(Nepal)","6","6"
"106","7","不丹(Bhutan )","1","1"
"106","7","馬爾地夫(Maldives)","1","1"
"106","7","塞席爾(Seychelles)","0","0"
"106","7","吉里巴斯(Kiribati)","0","0"
"106","7","伊朗(Iran)","8","8"
"106","7","伊拉克(Iraq)","3","3"
"106","7","巴林(Bahrain)","5","5"
"106","7","南葉門(South Yemen)","1","1"
"106","7","沙烏地阿拉伯(Saudi Arabia)","38","38"
"106","7","科威特(Kuwait)","4","4"
"106","7","卡達(Qatar)","2","2"
"106","7","阿曼(Oman)","3","3"
"106","7","以色列(Israel)","184","184"
"106","7","約旦(Jordan)","8","8"
"106","7","敘利亞(Syria)","1","1"
"106","7","黎巴嫩(Lebanon)","1","1"
"106","7","阿拉伯聯合大公國(United Arab Emirates)","57","57"
"106","7","葉門(Yemen)","3","3"
"106","7","土耳其(TURKEY)","85","85"
"106","7","賽普勒斯(Cyprus)","11","11"
"106","7","阿富汗(觀光)(Afghanistan)","20","20"
"106","7","埃及(Egypt)","7","7"
"106","7","摩洛哥(Morocco)","3","3"
"106","7","阿爾及利亞(Algeria)","3","3"
"106","7","突尼西亞(Tunisia)","0","0"
"106","7","利比亞(Libya
)","0","0"
"106","7","蘇丹(Sudan)","2","2"
"106","7","索馬利亞(Somalia)","0","0"
"106","7","南非(S. Africa)","73","73"
"106","7","象牙海岸(Cote D'ivoire)","0","0"
"106","7","奈及利亞(Nigeria)","0","0"
"106","7","賴比瑞亞(Liberia)","1","1"
"106","7","幾內亞(Guinea)","0","0"
"106","7","安哥拉(Angola)","0","0"
"106","7","剛果共和國(Congo)","0","0"
"106","7","中非共和國(Central African)","0","0"
"106","7","波札那(Botswana)","0","0"
"106","7","喀麥隆(Cameroon)","1","1"
"106","7","查德(Chad)","0","0"
"106","7","衣索匹亞(Ethiopia)","2","2"
"106","7","加彭(Gabon)","0","0"
"106","7","甘比亞(Gambia)","0","0"
"106","7","迦納(Ghana)","0","0"
"106","7","肯亞(Kenya)","1","1"
"106","7","賴索托(Lesotho)","0","0"
"106","7","馬拉加西(Madagascar)","3","3"
"106","7","模里西斯(Mauritius)","11","11"
"106","7","馬利(Mali)","1","1"
"106","7","馬拉威(Malawi)","1","1"
"106","7","莫三鼻克(Mozambique)","1","1"
"106","7","尼日(Niger)","1","1"
"106","7","盧安達(Rwanda)","1","1"
"106","7","塞內加爾(Senegal)","1","1"
"106","7","獅子山(Sierra Leone)","1","1"
"106","7","坦桑尼亞(Tanzania)","0","0"
"106","7","烏干達(Uganda)","1","1"
"106","7","尚比亞(Zambia)","0","0"
"106","7","多哥(Togolese Republic)","0","0"
"106","7","辛巴威(Zimbabwe)","4","4"
"106","7","史瓦濟蘭(Swaziland)","0","0"
"106","7","布吉納法索(Burkina Faso)","1","1"
"106","7","貝南(Benin)","0","0"
"106","7","赤道幾內亞(Equatorial Guinea)","0","0"
"106","7","維德角島(Cape Verde)","0","0"
"106","7","吉布地(Djibouti)","0","0"
"106","7","西撒哈拉(Saharaui)","0","0"
"106","7","幾內亞比索(Guinea Bissau)","0","0"
"106","7","葛摩(Comoros)","0","0"
"106","7","留尼旺(Reunion)","0","0"
"106","7","聖多美及普林西比(Sao Tome & Principe)","0","0"
"106","7","美國(United States of America)","16863","16863"
"106","7","加拿大(Canada)","4461","4461"
"106","7","百慕達(Bermuda)","1","1"
"106","7","墨西哥(Mexico)","82","82"
"106","7","巴拿馬(Panama)","12","12"
"106","7","巴貝多(Barbados)","1","1"
"106","7","巴哈馬(Bahamas)","2","2"
"106","7","古巴(Cuba)","3","3"
"106","7","哥斯達黎加(Costa Rica)","5","5"
"106","7","多明尼加(Dominican Rep.)","6","6"
"106","7","瓜地馬拉(Guatemala)","11","11"
"106","7","宏都拉斯(Honduras)","8","8"
"106","7","海地(Haiti)","1","1"
"106","7","牙買加(Jamaica)","1","1"
"106","7","尼加拉瓜(Nicaragua)","6","6"
"106","7","薩爾瓦多(El Salvador)","4","4"
"106","7","千里達及托貝哥(Trinidad)","2","2"
"106","7","聖文森(Saint Vincent)","0","0"
"106","7","貝里斯(Belize)","3","3"
"106","7","格瑞那達(Grenada)","0","0"
"106","7","聖露西亞(Saint Lucia)","0","0"
"106","7","聖克里斯多福(St. Christopher)","4","4"
"106","7","阿根廷(Argentina)","30","30"
"106","7","巴西(Brazil)","57","57"
"106","7","智利(Chile)","32","32"
"106","7","委內瑞拉(Venezuela)","7","7"
"106","7","玻利維亞(Bolivia)","8","8"
"106","7","哥倫比亞(Colombia)","24","24"
"106","7","厄瓜多爾(Ecuador)","9","9"
"106","7","巴拉圭(Paraguay)","2","2"
"106","7","秘魯(Peru)","17","17"
"106","7","烏拉圭(Uruguay)","3","3"
"106","7","蘇利南(Suriname)","0","0"
"106","7","蓋亞納(Guyana)","0","0"
"106","7","澳洲(Australia)","2558","2558"
"106","7","紐西蘭(New Zealand)","365","365"
"106","7","裴濟(Fiji)","1","1"
"106","7","諾魯(Nauru)","6","6"
"106","7","帛琉(Palau)","3","3"
"106","7","東加(Tonga)","1","1"
"106","7","巴布亞新幾內亞(Papua New Guinea)","0","0"
"106","7","萬那杜(Vanuatu)","1","1"
"106","7","馬紹爾(Marshall)","3","3"
"106","7","大溪地(Tahiti)","31","31"
"106","7","密克羅尼西亞(Micronesian)","0","0"
"106","7","比利時(Belgium)","364","364"
"106","7","法國(France)","1504","1504"
"106","7","德國(Germany)","1322","1322"
"106","7","義大利(Italy)","381","381"
"106","7","荷蘭(Netherlands)","1336","1336"
"106","7","英國(U.K.)","1772","1772"
"106","7","西班牙(Spain)","321","321"
"106","7","瑞典(Sweden)","314","314"
"106","7","瑞士(Switzerland)","366","366"
"106","7","挪威(Norway)","148","148"
"106","7","丹麥(Denmark)","152","152"
"106","7","愛爾蘭(Ireland)","119","119"
"106","7","冰島(Iceland)","5","5"
"106","7","葡萄牙(Portugal)","285","285"
"106","7","芬蘭(Finland)","86","86"
"106","7","奧地利(Austria)","235","235"
"106","7","南斯拉夫(Yugoslavia)","0","0"
"106","7","希臘(Greece)","15","15"
"106","7","馬爾他(Malta)","3","3"
"106","7","盧森堡(Luxembourg)","15","15"
"106","7","摩納哥(Monaco)","2","2"
"106","7","安道爾(Andorra)","0","0"
"106","7","列支敦斯登(Liechtenstein)","0","0"
"106","7","白俄羅斯(Belarus)","8","8"
"106","7","烏克蘭(Ukraine )","30","30"
"106","7","教廷(Holy See)","1","1"
"106","7","克羅埃西亞(Croatia)","30","30"
"106","7","波士尼亞(Bosnia)","0","0"
"106","7","愛沙尼亞(Estonia)","14","14"
"106","7","立陶宛(Lithuania)","23","23"
"106","7","拉脫維亞(Latvia)","9","9"
"106","7","馬其頓(Macedonia)","0","0"
"106","7","斯洛凡尼亞(Slovenia)","21","21"
"106","7","斯洛伐克(Slovakia)","63","63"
"106","7","俄羅斯(Russian Federation)","108","108"
"106","7","東德(German Democratic)","0","0"
"106","7","波蘭(Poland)","212","212"
"106","7","捷克(Czech)","164","164"
"106","7","匈牙利(Hungary)","107","107"
"106","7","阿爾巴尼亞(Albania)","0","0"
"106","7","羅馬尼亞(Romania)","28","28"
"106","7","保加利亞(Bulgaria)","12","12"
"106","7","摩爾多瓦(Moldova)","0","0"
"106","7","聖馬利諾(San Marino)","0","0"
"106","8","日本(Japan)","135532","135532"
"106","8","韓國(Korea)","62790","62790"
"106","8","北韓(Democratic People's Republic of Korea)","3","3"
"106","8","香港(Hong Kong)","140125","140125"
"106","8","中國大陸(Mainland China)","196431","196431"
"106","8","澳門(Macao)","19081","19081"
"106","8","蒙古(Mongolia)","45","45"
"106","8","越南(Vietnam)","15207","15207"
"106","8","泰國(Thailand)","8731","8731"
"106","8","馬來西亞(Malaysia)","20640","20640"
"106","8","新加坡(Singapore)","15074","15074"
"106","8","菲律賓(Philippines)","8329","8329"
"106","8","汶萊(Brunei)","56","56"
"106","8","印尼(Indonesia)","2495","2495"
"106","8","柬埔寨(Cambodia)","765","765"
"106","8","寮國(Laos)","88","88"
"106","8","帝汶(Timor)","4","4"
"106","8","緬甸(Myanmar)","418","418"
"106","8","索羅門群島(Solomon Islands)","1","1"
"106","8","吐瓦魯(Tuvalu)","0","0"
"106","8","印度(India)","258","258"
"106","8","巴基斯坦(Pakistan)","11","11"
"106","8","斯里蘭卡(Sri Lanka)","17","17"
"106","8","孟加拉(Bangladesh)","4","4"
"106","8","尼泊爾(Nepal)","19","19"
"106","8","不丹(Bhutan )","5","5"
"106","8","馬爾地夫(Maldives)","1","1"
"106","8","塞席爾(Seychelles)","0","0"
"106","8","吉里巴斯(Kiribati)","1","1"
"106","8","伊朗(Iran)","14","14"
"106","8","伊拉克(Iraq)","1","1"
"106","8","巴林(Bahrain)","2","2"
"106","8","南葉門(South Yemen)","0","0"
"106","8","沙烏地阿拉伯(Saudi Arabia)","49","49"
"106","8","科威特(Kuwait)","5","5"
"106","8","卡達(Qatar)","4","4"
"106","8","阿曼(Oman)","3","3"
"106","8","以色列(Israel)","181","181"
"106","8","約旦(Jordan)","16","16"
"106","8","敘利亞(Syria)","1","1"
"106","8","黎巴嫩(Lebanon)","2","2"
"106","8","阿拉伯聯合大公國(United Arab Emirates)","99","99"
"106","8","葉門(Yemen)","1","1"
"106","8","土耳其(TURKEY)","113","113"
"106","8","賽普勒斯(Cyprus)","17","17"
"106","8","阿富汗(觀光)(Afghanistan)","35","35"
"106","8","埃及(Egypt)","3","3"
"106","8","摩洛哥(Morocco)","2","2"
"106","8","阿爾及利亞(Algeria)","3","3"
"106","8","突尼西亞(Tunisia)","2","2"
"106","8","利比亞(Libya
)","0","0"
"106","8","蘇丹(Sudan)","0","0"
"106","8","索馬利亞(Somalia)","0","0"
"106","8","南非(S. Africa)","99","99"
"106","8","象牙海岸(Cote D'ivoire)","0","0"
"106","8","奈及利亞(Nigeria)","2","2"
"106","8","賴比瑞亞(Liberia)","0","0"
"106","8","幾內亞(Guinea)","0","0"
"106","8","安哥拉(Angola)","0","0"
"106","8","剛果共和國(Congo)","0","0"
"106","8","中非共和國(Central African)","0","0"
"106","8","波札那(Botswana)","0","0"
"106","8","喀麥隆(Cameroon)","0","0"
"106","8","查德(Chad)","0","0"
"106","8","衣索匹亞(Ethiopia)","0","0"
"106","8","加彭(Gabon)","0","0"
"106","8","甘比亞(Gambia)","2","2"
"106","8","迦納(Ghana)","0","0"
"106","8","肯亞(Kenya)","2","2"
"106","8","賴索托(Lesotho)","0","0"
"106","8","馬拉加西(Madagascar)","1","1"
"106","8","模里西斯(Mauritius)","6","6"
"106","8","馬利(Mali)","0","0"
"106","8","馬拉威(Malawi)","0","0"
"106","8","莫三鼻克(Mozambique)","3","3"
"106","8","尼日(Niger)","0","0"
"106","8","盧安達(Rwanda)","0","0"
"106","8","塞內加爾(Senegal)","1","1"
"106","8","獅子山(Sierra Leone)","0","0"
"106","8","坦桑尼亞(Tanzania)","0","0"
"106","8","烏干達(Uganda)","1","1"
"106","8","尚比亞(Zambia)","1","1"
"106","8","多哥(Togolese Republic)","0","0"
"106","8","辛巴威(Zimbabwe)","3","3"
"106","8","史瓦濟蘭(Swaziland)","1","1"
"106","8","布吉納法索(Burkina Faso)","1","1"
"106","8","貝南(Benin)","1","1"
"106","8","赤道幾內亞(Equatorial Guinea)","0","0"
"106","8","維德角島(Cape Verde)","0","0"
"106","8","吉布地(Djibouti)","0","0"
"106","8","西撒哈拉(Saharaui)","0","0"
"106","8","幾內亞比索(Guinea Bissau)","0","0"
"106","8","葛摩(Comoros)","0","0"
"106","8","留尼旺(Reunion)","0","0"
"106","8","聖多美及普林西比(Sao Tome & Principe)","0","0"
"106","8","美國(United States of America)","13863","13863"
"106","8","加拿大(Canada)","4564","4564"
"106","8","百慕達(Bermuda)","0","0"
"106","8","墨西哥(Mexico)","107","107"
"106","8","巴拿馬(Panama)","13","13"
"106","8","巴貝多(Barbados)","1","1"
"106","8","巴哈馬(Bahamas)","8","8"
"106","8","古巴(Cuba)","1","1"
"106","8","哥斯達黎加(Costa Rica)","11","11"
"106","8","多明尼加(Dominican Rep.)","2","2"
"106","8","瓜地馬拉(Guatemala)","21","21"
"106","8","宏都拉斯(Honduras)","12","12"
"106","8","海地(Haiti)","0","0"
"106","8","牙買加(Jamaica)","3","3"
"106","8","尼加拉瓜(Nicaragua)","5","5"
"106","8","薩爾瓦多(El Salvador)","5","5"
"106","8","千里達及托貝哥(Trinidad)","6","6"
"106","8","聖文森(Saint Vincent)","0","0"
"106","8","貝里斯(Belize)","1","1"
"106","8","格瑞那達(Grenada)","1","1"
"106","8","聖露西亞(Saint Lucia)","1","1"
"106","8","聖克里斯多福(St. Christopher)","2","2"
"106","8","阿根廷(Argentina)","18","18"
"106","8","巴西(Brazil)","49","49"
"106","8","智利(Chile)","27","27"
"106","8","委內瑞拉(Venezuela)","5","5"
"106","8","玻利維亞(Bolivia)","2","2"
"106","8","哥倫比亞(Colombia)","28","28"
"106","8","厄瓜多爾(Ecuador)","9","9"
"106","8","巴拉圭(Paraguay)","7","7"
"106","8","秘魯(Peru)","15","15"
"106","8","烏拉圭(Uruguay)","3","3"
"106","8","蘇利南(Suriname)","0","0"
"106","8","蓋亞納(Guyana)","1","1"
"106","8","澳洲(Australia)","1951","1951"
"106","8","紐西蘭(New Zealand)","306","306"
"106","8","裴濟(Fiji)","2","2"
"106","8","諾魯(Nauru)","12","12"
"106","8","帛琉(Palau)","2","2"
"106","8","東加(Tonga)","0","0"
"106","8","巴布亞新幾內亞(Papua New Guinea)","1","1"
"106","8","萬那杜(Vanuatu)","0","0"
"106","8","馬紹爾(Marshall)","1","1"
"106","8","大溪地(Tahiti)","39","39"
"106","8","密克羅尼西亞(Micronesian)","0","0"
"106","8","比利時(Belgium)","186","186"
"106","8","法國(France)","1524","1524"
"106","8","德國(Germany)","1591","1591"
"106","8","義大利(Italy)","462","462"
"106","8","荷蘭(Netherlands)","933","933"
"106","8","英國(U.K.)","1824","1824"
"106","8","西班牙(Spain)","464","464"
"106","8","瑞典(Sweden)","200","200"
"106","8","瑞士(Switzerland)","347","347"
"106","8","挪威(Norway)","54","54"
"106","8","丹麥(Denmark)","104","104"
"106","8","愛爾蘭(Ireland)","98","98"
"106","8","冰島(Iceland)","5","5"
"106","8","葡萄牙(Portugal)","296","296"
"106","8","芬蘭(Finland)","59","59"
"106","8","奧地利(Austria)","184","184"
"106","8","南斯拉夫(Yugoslavia)","0","0"
"106","8","希臘(Greece)","28","28"
"106","8","馬爾他(Malta)","6","6"
"106","8","盧森堡(Luxembourg)","35","35"
"106","8","摩納哥(Monaco)","2","2"
"106","8","安道爾(Andorra)","1","1"
"106","8","列支敦斯登(Liechtenstein)","0","0"
"106","8","白俄羅斯(Belarus)","10","10"
"106","8","烏克蘭(Ukraine )","21","21"
"106","8","教廷(Holy See)","0","0"
"106","8","克羅埃西亞(Croatia)","15","15"
"106","8","波士尼亞(Bosnia)","0","0"
"106","8","愛沙尼亞(Estonia)","15","15"
"106","8","立陶宛(Lithuania)","16","16"
"106","8","拉脫維亞(Latvia)","5","5"
"106","8","馬其頓(Macedonia)","0","0"
"106","8","斯洛凡尼亞(Slovenia)","17","17"
"106","8","斯洛伐克(Slovakia)","74","74"
"106","8","俄羅斯(Russian Federation)","135","135"
"106","8","東德(German Democratic)","0","0"
"106","8","波蘭(Poland)","235","235"
"106","8","捷克(Czech)","97","97"
"106","8","匈牙利(Hungary)","54","54"
"106","8","阿爾巴尼亞(Albania)","1","1"
"106","8","羅馬尼亞(Romania)","49","49"
"106","8","保加利亞(Bulgaria)","17","17"
"106","8","摩爾多瓦(Moldova)","0","0"
"106","8","聖馬利諾(San Marino)","0","0"
"106","9","日本(Japan)","128789","128789"
"106","9","韓國(Korea)","57880","57880"
"106","9","北韓(Democratic People's Republic of Korea)","14","14"
"106","9","香港(Hong Kong)","89303","89303"
"106","9","中國大陸(Mainland China)","159772","159772"
"106","9","澳門(Macao)","7943","7943"
"106","9","蒙古(Mongolia)","32","32"
"106","9","越南(Vietnam)","14290","14290"
"106","9","泰國(Thailand)","10874","10874"
"106","9","馬來西亞(Malaysia)","23214","23214"
"106","9","新加坡(Singapore)","18282","18282"
"106","9","菲律賓(Philippines)","9329","9329"
"106","9","汶萊(Brunei)","95","95"
"106","9","印尼(Indonesia)","3608","3608"
"106","9","柬埔寨(Cambodia)","1042","1042"
"106","9","寮國(Laos)","24","24"
"106","9","帝汶(Timor)","7","7"
"106","9","緬甸(Myanmar)","337","337"
"106","9","索羅門群島(Solomon Islands)","0","0"
"106","9","吐瓦魯(Tuvalu)","0","0"
"106","9","印度(India)","405","405"
"106","9","巴基斯坦(Pakistan)","14","14"
"106","9","斯里蘭卡(Sri Lanka)","9","9"
"106","9","孟加拉(Bangladesh)","8","8"
"106","9","尼泊爾(Nepal)","12","12"
"106","9","不丹(Bhutan )","2","2"
"106","9","馬爾地夫(Maldives)","3","3"
"106","9","塞席爾(Seychelles)","0","0"
"106","9","吉里巴斯(Kiribati)","1","1"
"106","9","伊朗(Iran)","13","13"
"106","9","伊拉克(Iraq)","0","0"
"106","9","巴林(Bahrain)","5","5"
"106","9","南葉門(South Yemen)","0","0"
